Stalk,Test_21,Test_22,Test_23,Test_24,Test_25,Test_26,Test_27,Test_28,Test_29,Test_30,Mean,Median,Std_Dev
S01,11.5426935666852,28.127403770968737,40.567818979531395,14.596395371463743,23.39039915714542,43.459932646292536,,26.051862651337885,26.18066802373284,32.862967337708376,27.4200157227629,26.18066802373284,10.58566258259123
S02,67.37031113668678,75.8901926842177,48.30637313261388,72.37576042985968,63.2968267930248,73.11946142570824,50.05809915169302,64.71749727816335,77.62705507455306,40.659719397362956,63.342129650388344,66.04390420742507,12.796990930010697
S03,,,,37.71491180597484,,18.584318402020433,39.139321845429336,36.24160294081991,15.518584523252763,39.57825492322096,31.129499073453037,36.978257373397376,11.01019722101658
S04,,16.639631695927292,32.250575870930085,20.83369539286961,30.511745903223808,24.343641735647353,17.84223792134604,,22.100960136085423,55.284589096069425,27.47588471901238,23.222300935866386,12.526481306658072
S05,20.03474582677666,17.384484519472043,21.034146367326894,15.567269201096662,27.09958954491849,16.910207733600554,21.193022545299463,,,26.31248487931163,20.6919938272253,20.534446097051777,4.224953118785828
S06,42.837119862232015,26.795808501337163,23.48802729024683,26.49062970732881,25.0058811669748,23.603735198026317,41.38937898283877,21.604469832237072,23.55339965359101,30.655841847605846,28.542429204241863,25.748255437151805,7.576131547299502
S07,32.62259557077011,37.95810061475007,48.62389111148669,47.547860720864115,61.95368678948395,33.89020100204769,45.40007875884697,52.934269385464496,57.871568886911724,46.44288957504266,46.52451424156685,46.99537514795339,9.666081998592588
