Stalk,Test_121,Test_122,Test_123,Test_124,Test_125,Test_126,Test_127,Test_128,Test_129,Test_130,Mean,Median,Std_Dev
S01,17.249223214881763,18.393904192566936,17.79859509745323,16.867617199580845,18.050750093036925,16.880534135838225,17.976998895757067,17.514974011000174,17.810331522847274,18.54649549859231,17.708942386155474,17.804463310150254,0.579341177992158
S02,16.250409803542137,15.421048940174432,15.287316006330363,15.514833597457551,15.033010273098677,14.874521785850055,15.198076729634252,16.689179223473804,14.567782569896378,15.277154539005707,15.411333346846334,15.282235272668036,0.6297690609063903
S03,16.959629209671252,16.094216274334368,16.425369682678475,16.86380805515494,18.392581535490873,16.403141147124764,16.69997279560447,17.03831457223735,16.745753485951806,17.452426767476002,16.90752135257243,16.80478077055337,0.6447771903207339
S04,19.094437912085336,18.688623252587004,19.70656348972761,17.876484897159227,18.036719848379647,17.375506264516435,17.69332344596447,19.6326449611603,18.463669054491643,18.559781100475664,18.512775422654734,18.511725077483653,0.792288502110622
S05,19.738572094090802,18.554594917566266,18.043952196819063,19.538277747031657,19.295539867072183,18.26704509580209,18.44678935092349,18.15154872411058,17.159809593858945,17.824544789868604,18.502067437714366,18.35691722336279,0.8087542114612087
S06,17.19631805047972,17.414728999304476,17.0588567488494,17.09483309725457,17.441966976758057,17.46048035523301,17.35922129817059,17.5905457099414,17.38407246812977,16.824329123633984,17.2825352827755,17.371646883150177,0.23292095778186445
S07,19.750119475351745,17.003965118501068,18.65893445657725,19.762935757688037,18.781145236553126,20.45485026907789,18.29070449625866,20.268928872856872,19.67571566838555,18.369664386398693,19.101696373764888,19.22843045246934,1.068409596110821
S08,17.29117696064373,17.661899890898106,16.483160464012247,17.31535284710574,17.000406650742182,16.70883117573986,17.838377170090457,17.419132764346134,14.379513093650361,17.702657919775678,16.980050893700447,17.303264903874734,1.0115716114230604
S09,16.918368170523113,16.767256404456543,15.983461547676193,15.388541924225132,17.87479322230214,15.88566997592079,17.332774707970334,16.293127848419367,16.41567201888093,15.053818539207,16.391348435958157,16.35439993365015,0.8649262605001837
