Time,Force,Position
15.849216,4.324723340624915,0.1671349443590969
15.851608,4.4201479039945655,0.1663530857504324
15.853988,4.495462703817169,0.1658683252948897
15.856384,4.558396603824672,0.1653954415798175
15.858772,4.619145203346394,0.1646796774055824
15.861152,4.677428963128614,0.1637612552762948
15.863555999999996,4.727708111640904,0.1627627801969143
15.865943999999995,4.768584952614664,0.1618117534895628
15.868324,4.803457387207044,0.1608987617459189
15.87072,4.826224669522304,0.1603294964816921
15.873108,4.839633074411538,0.1600540151460304
15.875492,4.8490372778079385,0.1598891952963086
15.877888,4.862305913070312,0.1596257451166713
15.880276,4.872129425347292,0.1594280969908505
15.882656,4.87850781463888,0.1592939977984199
15.885052,4.886329226169444,0.1591546479228205
15.88744,4.901460192551375,0.1588636418960965
15.88982,4.915799763000387,0.1585811010070116
15.89222,4.934003765315373,0.1582046047369391
15.894608,4.958865696175668,0.1576832250203437
15.896988,4.985729727782378,0.1571178921902628
15.899384,5.015946334575865,0.1564586330486163
15.901772,5.048816668421826,0.155739097675546
15.904156,5.081127923760348,0.155065989473732
15.906552,5.111716617606171,0.1544351148173198
15.90894,5.139931123653241,0.1538400534751002
15.911336,5.1638618889537575,0.1533664647522028
15.913731999999998,5.187001258321355,0.1529034777883723
15.916119999999998,5.204833173584003,0.1525329288313469
15.9185,5.219499505114979,0.1521943491368454
15.920895999999995,5.235935619966894,0.1517724518002177
15.923284,5.253722209259168,0.1512981787092528
15.925664,5.268855071498967,0.1508702471340621
15.973456,5.224776800112509,0.1506436516242429
15.975836,5.227989605672425,0.1505585494858955
15.978235999999995,5.229479849739644,0.1504990221462655
15.98062,5.236324769740056,0.1502984594611605
15.983004,5.244380394553966,0.1500635402043408
15.9854,5.2533671849276535,0.149812858023107
15.987788,5.262865831980541,0.1495750774809227
15.990172,5.27729984608604,0.1492253675843833
15.992568,5.292525256124456,0.1488691007734531
15.994956,5.3158988387754,0.1483230116972551
15.997351999999998,5.335780076612708,0.1478829536467862
15.999748,5.354590379263378,0.1474723903663415
16.002136,5.37083950266019,0.1471494365149543
16.00452,5.391744453855893,0.1467443405055345
16.006916,5.4145117361711534,0.1463090625588947
16.009304,5.435788774419195,0.145930707382009
16.011688,5.454784172667099,0.1456182918767794
16.014084,5.472848405355226,0.1453300142310681
16.016472,5.503204781775573,0.1447721935326708
16.018852,5.535842798196058,0.144156911192387
16.021252,5.565407778683487,0.1436115532898085
16.023636,5.595484615850112,0.1430852878241993
16.02602,5.624630287456961,0.1425720013692399
16.028416,5.653636189436949,0.1420801633499449
16.030804,5.678358350670383,0.1416928449547573
16.033188,5.704803073396514,0.1412912594124671
16.035588,5.7333896664959205,0.1408433034977916
16.037976,5.763326734035688,0.1403572846334586
16.040356,5.79061007452298,0.1399048171103153
16.042756,5.811095716838103,0.1395800930829727
16.045144,5.834002768780223,0.1391885511548247
16.047524,5.856770051095484,0.1388058541481053
16.049924,5.881958743037742,0.1383579387104643
16.052312,5.900349736807831,0.1380322199598728
16.054696,5.917809565018142,0.1377247441810701
16.057100000000002,5.938342429161508,0.1373562699767795
16.059484,5.961017163678151,0.1369418888155781
16.061864,5.978896300769042,0.136609634142809
16.06426,5.989837970060906,0.1364119708192318
16.066648,5.99998824341985,0.1362218472602934
16.069028,6.012559926405792,0.1359692943121221
16.071432,6.02154671677948,0.1357623510940308
16.07382,6.036539809392419,0.1354502489294758
16.0762,6.048879174952885,0.1351727033501469
16.078604000000002,6.064710885326985,0.1348132521182612
16.080992000000002,6.071463257528779,0.1346147301859825
16.083372,6.076073759357298,0.1344612185082056
16.085776,6.078402621185679,0.1343610051230541
16.088164,6.084735684506893,0.1341907973703255
16.090544,6.0922794526416055,0.1339889067399473
16.092948,6.099543681522597,0.1338056607704856
