Stalk,Test_21,Test_22,Test_23,Test_24,Test_25,Test_26,Test_27,Test_28,Test_29,Test_30,Mean,Median,Std_Dev
S01,21.690498674601415,29.68143956677713,25.129597494109642,28.61119347053363,36.69191649614868,34.93498190010916,43.509501564077084,38.257628706690994,28.204438150442257,22.053653207414254,30.87648492309042,29.146316518655382,7.251942006454887
S02,27.266563822313824,37.30597516770967,46.21350559829531,,20.231800992755897,18.51737780398172,59.15707032545303,26.483466208215706,47.65490408335008,63.25690439827584,38.45417426670567,37.30597516770967,16.537667459659755
S03,36.819907728103146,37.29497762862332,39.2128192652956,,33.40774118003089,40.11512491691354,,14.870179030643515,,,33.62012495826833,37.05744267836323,9.474301928434794
S04,23.76408764426296,21.445469551295236,32.504318896973444,26.064434982428054,24.70007801880187,31.372159807363516,29.37627501647324,21.812647373018248,27.885089580633238,26.860256553790762,26.578481742504056,26.462345768109408,3.778353754025919
S05,34.521917510371715,23.656281142000097,24.45921295893524,14.207881699657198,21.210937137901542,12.956998608132949,32.18843698944578,15.808718007635711,36.72546267307151,25.527122023640388,24.126296875079213,24.05774705046767,8.399138139702986
S06,19.27871503200538,14.495680669333394,18.040790182041416,19.25901200653228,11.854101776867646,9.207418208260584,20.002192798159683,9.038689002940256,11.55206013473086,11.8012313286097,14.45298911394812,13.17489122310052,4.334427692406338
S07,21.540198443937346,13.679687106430189,16.97544664097624,9.354252094608505,9.972663933687285,12.69990195054477,22.964584656125293,20.401764692094037,24.271735685734726,17.633482132220205,16.94937173363586,17.304464386598223,5.3579880071984896
S08,9.741133847803331,15.897485124178898,27.717199459282686,24.643818012074703,22.846607634037454,27.06450213305368,16.39139697277757,20.852221670176036,19.34491639337147,17.884457462997428,20.238373870975327,20.098569031773753,5.570659974722946
S09,28.973967461714057,13.067531007383574,18.297910012784037,19.054063060881973,21.445329523612575,23.86345809473543,21.359560242693277,22.871163557092245,19.975750686533456,26.585342592362768,21.549407623979338,21.402444883152924,4.457840542199366
