pre_test_note_1,,,,,
=====
Time,Accel X,Accel Y,Accel Z,Orientation
0.522332,17072.0,640.0,-168.0,X-axis down
0.526548,17084.0,720.0,-120.0,X-axis down
0.5307759999999999,17056.0,656.0,-224.0,X-axis down
0.5349919999999999,16992.0,768.0,-284.0,X-axis down
0.5392239999999999,17028.0,632.0,-204.0,X-axis down
0.543444,16996.0,676.0,-296.0,X-axis down
0.5476520000000002,17100.0,688.0,-100.0,X-axis down
0.5518640000000001,16956.0,632.0,-260.0,X-axis down
0.556076,17016.0,716.0,-232.0,X-axis down
0.5602880000000003,17136.0,640.0,-172.0,X-axis down
0.5645000000000002,16976.0,656.0,-200.0,X-axis down
0.5687160000000002,16996.0,696.0,-172.0,X-axis down
0.57294,17000.0,644.0,-200.0,X-axis down
0.577156,17016.0,744.0,-196.0,X-axis down
0.5813760000000001,17064.0,704.0,-24.0,X-axis down
0.5855360000000003,16988.0,576.0,-88.0,X-axis down
0.5897000000000001,16972.0,700.0,12.0,X-axis down
0.5938479999999999,16904.0,548.0,-80.0,X-axis down
0.5980080000000001,16980.0,664.0,-160.0,X-axis down
0.60222,17060.0,708.0,-16.0,X-axis down
0.6063840000000003,16972.0,648.0,-60.0,X-axis down
0.6105480000000001,17100.0,716.0,28.0,X-axis down
0.6147040000000001,17060.0,648.0,44.0,X-axis down
0.618852,17060.0,636.0,112.0,X-axis down
0.6230600000000002,17060.0,720.0,-168.0,X-axis down
0.6272880000000001,16936.0,684.0,-140.0,X-axis down
0.6315040000000001,16956.0,732.0,-96.0,X-axis down
0.6356640000000002,16972.0,712.0,-24.0,X-axis down
0.639824,16956.0,732.0,-72.0,X-axis down
0.6439840000000001,17076.0,660.0,-132.0,X-axis down
0.6481920000000003,16984.0,620.0,-228.0,X-axis down
0.6524080000000003,17040.0,700.0,-224.0,X-axis down
0.6566320000000001,17032.0,672.0,-224.0,X-axis down
0.6608560000000003,17028.0,652.0,-240.0,X-axis down
0.6650800000000001,16992.0,716.0,-412.0,X-axis down
0.669292,17008.0,724.0,-224.0,X-axis down
0.673508,17152.0,776.0,-340.0,X-axis down
0.6777120000000001,17052.0,744.0,-264.0,X-axis down
0.6819280000000001,17064.0,748.0,-140.0,X-axis down
0.68614,17048.0,672.0,-260.0,X-axis down
0.6903520000000003,17024.0,636.0,-332.0,X-axis down
0.694572,17068.0,572.0,-236.0,X-axis down
0.698788,16872.0,700.0,-120.0,X-axis down
0.7030120000000002,17052.0,692.0,-160.0,X-axis down
0.7072320000000003,16992.0,540.0,-272.0,X-axis down
0.7114400000000001,16996.0,684.0,-432.0,X-axis down
0.7156560000000001,16980.0,664.0,-380.0,X-axis down
0.7198640000000003,17112.0,772.0,-100.0,X-axis down
0.7240800000000003,16924.0,748.0,-164.0,X-axis down
0.7282920000000002,16940.0,724.0,-264.0,X-axis down
0.732516,16992.0,848.0,-200.0,X-axis down
0.7367360000000001,16976.0,652.0,108.0,X-axis down
0.7409560000000002,17072.0,704.0,64.0,X-axis down
0.7451080000000001,16976.0,580.0,-12.0,X-axis down
0.7492680000000003,17028.0,768.0,-8.0,X-axis down
0.7533720000000002,17012.0,624.0,96.0,X-axis down
0.7575120000000002,16984.0,724.0,132.0,X-axis down
0.761708,16992.0,640.0,8.0,X-axis down
0.7657959999999999,17008.0,676.0,36.0,X-axis down
0.7699400000000001,16916.0,720.0,28.0,X-axis down
0.7740840000000002,16952.0,660.0,-104.0,X-axis down
0.7782960000000001,17052.0,732.0,-100.0,X-axis down
0.7825120000000005,17028.0,736.0,-36.0,X-axis down
0.7866800000000005,16940.0,680.0,44.0,X-axis down
0.7908200000000001,17072.0,700.0,-52.0,X-axis down
0.7949919999999997,17012.0,720.0,-196.0,X-axis down
0.7992040000000005,16940.0,728.0,-136.0,X-axis down
0.80342,16956.0,636.0,-332.0,X-axis down
0.8076319999999999,16956.0,680.0,-360.0,X-axis down
0.8118400000000001,17076.0,648.0,-220.0,X-axis down
0.8160560000000006,17040.0,660.0,-312.0,X-axis down
0.8202639999999999,17020.0,740.0,-228.0,X-axis down
0.8244800000000003,17088.0,732.0,-308.0,X-axis down
0.8287000000000004,17044.0,692.0,-380.0,X-axis down
0.8329120000000003,17016.0,660.0,-320.0,X-axis down
0.8371360000000001,17096.0,716.0,-352.0,X-axis down
0.8413520000000005,17008.0,708.0,-448.0,X-axis down
0.8455640000000004,16976.0,708.0,-292.0,X-axis down
0.8497719999999997,16912.0,692.0,-412.0,X-axis down
0.8539840000000005,17124.0,692.0,-308.0,X-axis down
0.8581919999999998,17068.0,684.0,-316.0,X-axis down
0.862412,16916.0,620.0,-288.0,X-axis down
0.8666320000000001,17020.0,672.0,-200.0,X-axis down
0.8708520000000002,17028.0,688.0,-188.0,X-axis down
0.8750720000000003,17000.0,680.0,-180.0,X-axis down
0.8792920000000004,16916.0,652.0,-248.0,X-axis down
0.8834999999999997,16992.0,668.0,-384.0,X-axis down
0.8877199999999998,17016.0,736.0,-324.0,X-axis down
0.891928,16988.0,668.0,-292.0,X-axis down
0.8961399999999999,17112.0,632.0,-264.0,X-axis down
0.9003560000000004,16904.0,592.0,-280.0,X-axis down
0.9045760000000005,17076.0,684.0,-220.0,X-axis down
0.9087880000000004,16984.0,692.0,-4.0,X-axis down
0.9128959999999999,17000.0,572.0,-144.0,X-axis down
0.9171120000000004,16976.0,688.0,-72.0,X-axis down
0.9212800000000003,16968.0,616.0,-92.0,X-axis down
0.92544,17068.0,664.0,-252.0,X-axis down
0.9296480000000003,17008.0,588.0,-208.0,X-axis down
0.9338560000000005,16984.0,660.0,-280.0,X-axis down
0.9380600000000001,16964.0,592.0,-200.0,X-axis down
0.9422760000000006,16980.0,624.0,-208.0,X-axis down
0.9464880000000004,17064.0,704.0,-156.0,X-axis down
0.950704,16988.0,632.0,-184.0,X-axis down
0.954936,17016.0,676.0,-112.0,X-axis down
0.9591640000000003,16964.0,688.0,-156.0,X-axis down
0.9633760000000002,16884.0,592.0,-272.0,X-axis down
0.9675960000000003,17076.0,552.0,-192.0,X-axis down
0.9718040000000006,16936.0,692.0,-124.0,X-axis down
0.9760239999999998,17020.0,724.0,-72.0,X-axis down
0.9801880000000001,16988.0,584.0,-116.0,X-axis down
0.9844080000000002,17024.0,568.0,-136.0,X-axis down
0.98862,16952.0,564.0,-156.0,X-axis down
0.9928400000000002,17024.0,572.0,-308.0,X-axis down
0.9970600000000003,16992.0,680.0,-188.0,X-axis down
1.0012680000000005,17008.0,660.0,-144.0,X-axis down
1.0054879999999997,16904.0,632.0,-192.0,X-axis down
1.009696,17076.0,664.0,-288.0,X-axis down
1.0139120000000004,17024.0,696.0,-312.0,X-axis down
1.0181240000000003,17036.0,640.0,-328.0,X-axis down
1.0223440000000004,17052.0,724.0,-408.0,X-axis down
1.0265680000000001,17080.0,700.0,-188.0,X-axis down
1.03078,17044.0,712.0,-308.0,X-axis down
1.0349960000000005,16988.0,708.0,-492.0,X-axis down
1.0392080000000004,16984.0,732.0,-408.0,X-axis down
1.0434159999999997,16956.0,752.0,-460.0,X-axis down
1.0476239999999999,17000.0,736.0,-412.0,X-axis down
1.0518400000000003,17024.0,684.0,-432.0,X-axis down
1.0560520000000002,17048.0,720.0,-388.0,X-axis down
1.0602679999999998,17020.0,772.0,-344.0,X-axis down
1.0644999999999998,17052.0,768.0,-340.0,X-axis down
1.06872,16956.0,620.0,-372.0,X-axis down
1.072928,17008.0,672.0,-232.0,X-axis down
1.0771480000000002,16972.0,720.0,-268.0,X-axis down
1.0813560000000004,17052.0,608.0,-312.0,X-axis down
1.085572,16932.0,600.0,-280.0,X-axis down
1.0897839999999999,17024.0,572.0,-152.0,X-axis down
1.0940080000000005,17044.0,720.0,-176.0,X-axis down
1.0982279999999998,16984.0,656.0,-244.0,X-axis down
1.1024440000000002,17040.0,624.0,-32.0,X-axis down
1.1066120000000002,16936.0,620.0,-136.0,X-axis down
1.110824,17036.0,660.0,-204.0,X-axis down
1.1150440000000001,16916.0,668.0,-88.0,X-axis down
1.1192000000000002,17060.0,532.0,-144.0,X-axis down
1.1234080000000004,17008.0,756.0,-228.0,X-axis down
1.1276200000000003,16968.0,656.0,-260.0,X-axis down
1.1318359999999998,17064.0,684.0,-200.0,X-axis down
1.1360520000000003,17024.0,684.0,-176.0,X-axis down
1.1402799999999997,16988.0,728.0,-104.0,X-axis down
1.1445040000000004,16932.0,656.0,-64.0,X-axis down
1.1486600000000005,16936.0,672.0,-112.0,X-axis down
1.1528720000000003,16936.0,560.0,-196.0,X-axis down
1.1570840000000002,17052.0,600.0,-188.0,X-axis down
1.1612920000000004,16928.0,656.0,-248.0,X-axis down
1.165508,17076.0,712.0,-196.0,X-axis down
1.169728,16972.0,704.0,-384.0,X-axis down
1.1739480000000002,17036.0,720.0,-500.0,X-axis down
1.178184,16984.0,632.0,-500.0,X-axis down
1.1823959999999998,17048.0,672.0,-508.0,X-axis down
1.1866079999999997,17080.0,704.0,-476.0,X-axis down
1.1908159999999999,17016.0,700.0,-476.0,X-axis down
1.195024,17024.0,760.0,-364.0,X-axis down
1.199236,16932.0,704.0,-404.0,X-axis down
1.2034479999999999,17008.0,596.0,-316.0,X-axis down
1.2076640000000003,16928.0,704.0,-252.0,X-axis down
1.2118840000000004,17048.0,748.0,-292.0,X-axis down
1.2161,17044.0,680.0,-432.0,X-axis down
1.2203119999999998,17092.0,708.0,-168.0,X-axis down
1.22452,16980.0,628.0,-308.0,X-axis down
1.2287400000000002,16968.0,728.0,-404.0,X-axis down
1.232952,17036.0,704.0,-320.0,X-axis down
1.2371720000000002,17024.0,756.0,-308.0,X-axis down
1.241384,17084.0,680.0,-156.0,X-axis down
1.2456000000000005,17004.0,620.0,-260.0,X-axis down
1.249828,17044.0,588.0,-284.0,X-axis down
1.2540519999999997,17028.0,704.0,-112.0,X-axis down
1.2582560000000003,17096.0,668.0,-48.0,X-axis down
1.262416,16980.0,736.0,-168.0,X-axis down
1.2666279999999999,16948.0,736.0,-204.0,X-axis down
1.2708399999999997,16964.0,672.0,-288.0,X-axis down
1.2750560000000002,17040.0,736.0,-332.0,X-axis down
1.2792719999999997,16964.0,640.0,-288.0,X-axis down
1.2834880000000002,17056.0,644.0,-260.0,X-axis down
1.2877160000000005,16940.0,672.0,-324.0,X-axis down
1.2919359999999998,16968.0,724.0,-76.0,X-axis down
1.2960919999999998,16936.0,800.0,-196.0,X-axis down
1.3003,17012.0,696.0,-244.0,X-axis down
1.3045160000000005,17032.0,740.0,-112.0,X-axis down
1.3087280000000003,17016.0,700.0,-296.0,X-axis down
1.3129400000000002,16856.0,620.0,-136.0,X-axis down
1.3171600000000003,16988.0,652.0,-268.0,X-axis down
1.3213759999999999,17012.0,772.0,-308.0,X-axis down
1.3256040000000002,16928.0,704.0,-212.0,X-axis down
1.3298240000000003,16964.0,704.0,-60.0,X-axis down
1.333984,17068.0,668.0,-344.0,X-axis down
1.3381920000000003,16984.0,544.0,-236.0,X-axis down
1.3424040000000002,17052.0,556.0,-348.0,X-axis down
1.346616,16996.0,668.0,-240.0,X-axis down
1.3508360000000001,17028.0,640.0,-268.0,X-axis down
1.3550440000000004,16948.0,496.0,-244.0,X-axis down
1.35926,17076.0,692.0,-356.0,X-axis down
1.3634839999999997,17044.0,728.0,-212.0,X-axis down
1.3677039999999998,16964.0,612.0,-172.0,X-axis down
1.3719080000000003,17000.0,628.0,-192.0,X-axis down
1.376124,16976.0,740.0,-152.0,X-axis down
1.3803320000000001,17000.0,648.0,-368.0,X-axis down
1.3845400000000003,17056.0,604.0,-256.0,X-axis down
1.3887520000000002,16904.0,624.0,-352.0,X-axis down
1.3929600000000004,17052.0,708.0,-268.0,X-axis down
1.397176,16968.0,736.0,-192.0,X-axis down
1.4014040000000003,17072.0,688.0,-200.0,X-axis down
1.405628,16984.0,696.0,-276.0,X-axis down
1.40984,17012.0,628.0,-208.0,X-axis down
1.4140519999999999,16940.0,700.0,-168.0,X-axis down
1.4182639999999997,17100.0,688.0,-284.0,X-axis down
1.4224760000000005,17032.0,680.0,-196.0,X-axis down
1.4266880000000004,16976.0,752.0,-252.0,X-axis down
1.4309120000000002,17080.0,724.0,-416.0,X-axis down
1.435136,16976.0,624.0,-312.0,X-axis down
1.4393479999999998,17008.0,652.0,-320.0,X-axis down
1.4435599999999997,17008.0,604.0,-256.0,X-axis down
1.447768,16904.0,728.0,-284.0,X-axis down
1.4519799999999998,17060.0,748.0,-200.0,X-axis down
1.456188,16940.0,596.0,-72.0,X-axis down
1.4603520000000003,17012.0,680.0,-296.0,X-axis down
1.4645679999999999,16948.0,632.0,-180.0,X-axis down
1.4687919999999997,16980.0,712.0,-72.0,X-axis down
1.4729640000000002,16868.0,760.0,-60.0,X-axis down
1.4771400000000003,16992.0,612.0,-140.0,X-axis down
1.4813640000000001,17060.0,568.0,-76.0,X-axis down
1.4855200000000002,16848.0,632.0,-204.0,X-axis down
1.4897280000000004,17060.0,648.0,-192.0,X-axis down
1.4939400000000003,17024.0,816.0,-252.0,X-axis down
1.4981480000000005,17008.0,604.0,-252.0,X-axis down
1.502364,17036.0,680.0,-240.0,X-axis down
1.506576,16952.0,728.0,-220.0,X-axis down
1.510796,16936.0,720.0,-280.0,X-axis down
1.5150199999999998,16984.0,644.0,-276.0,X-axis down
1.5192360000000003,17052.0,744.0,-392.0,X-axis down
1.5234560000000004,16956.0,704.0,-280.0,X-axis down
1.52766,17096.0,664.0,-420.0,X-axis down
1.5318680000000002,17044.0,672.0,-376.0,X-axis down
1.5360760000000004,17044.0,632.0,-284.0,X-axis down
1.540292,17028.0,672.0,-356.0,X-axis down
1.5445039999999999,16928.0,608.0,-372.0,X-axis down
1.548724,17064.0,564.0,-448.0,X-axis down
1.552956,16984.0,672.0,-212.0,X-axis down
1.5571799999999998,17068.0,700.0,-420.0,X-axis down
1.5613919999999997,17016.0,684.0,-384.0,X-axis down
1.565608,17056.0,608.0,-324.0,X-axis down
1.5698160000000003,16992.0,684.0,-288.0,X-axis down
1.57404,17012.0,596.0,-332.0,X-axis down
1.5782600000000002,16952.0,720.0,-356.0,X-axis down
1.5824759999999998,16984.0,672.0,-396.0,X-axis down
1.5867000000000004,17024.0,808.0,-408.0,X-axis down
1.590916,17036.0,652.0,-368.0,X-axis down
1.5951279999999999,17008.0,716.0,-440.0,X-axis down
1.5993399999999998,17088.0,640.0,-372.0,X-axis down
1.603548,16964.0,744.0,-288.0,X-axis down
1.6077520000000005,16956.0,652.0,-328.0,X-axis down
1.611968,16948.0,708.0,-232.0,X-axis down
1.61618,17032.0,656.0,-96.0,X-axis down
1.620348,16960.0,660.0,-72.0,X-axis down
1.6245200000000004,16920.0,588.0,-200.0,X-axis down
1.628756,16992.0,668.0,-240.0,X-axis down
1.6329760000000002,17008.0,632.0,-208.0,X-axis down
1.637188,17052.0,608.0,-340.0,X-axis down
1.6414,16892.0,560.0,-260.0,X-axis down
1.6456119999999999,17036.0,532.0,-300.0,X-axis down
1.6498239999999997,16984.0,640.0,-376.0,X-axis down
1.6540400000000002,17072.0,780.0,-208.0,X-axis down
1.6582559999999997,17012.0,732.0,-220.0,X-axis down
1.6624800000000004,17080.0,704.0,-304.0,X-axis down
1.6666920000000003,17036.0,652.0,-352.0,X-axis down
1.6709120000000004,16976.0,752.0,-328.0,X-axis down
1.675116,16940.0,724.0,-352.0,X-axis down
1.6793240000000003,16940.0,632.0,-280.0,X-axis down
1.6835320000000005,16944.0,676.0,-208.0,X-axis down
1.6877519999999997,17012.0,640.0,-332.0,X-axis down
1.6919680000000001,16980.0,712.0,-244.0,X-axis down
1.69618,16964.0,672.0,-272.0,X-axis down
1.7004159999999997,16884.0,628.0,-176.0,X-axis down
1.7046359999999998,17088.0,672.0,-352.0,X-axis down
1.7088479999999997,16964.0,788.0,-80.0,X-axis down
1.7130080000000003,16964.0,708.0,-156.0,X-axis down
1.7172160000000005,17076.0,692.0,-244.0,X-axis down
1.7214239999999998,17068.0,684.0,-188.0,X-axis down
1.7256400000000003,17032.0,800.0,-316.0,X-axis down
1.7298600000000004,17020.0,680.0,-192.0,X-axis down
1.7340720000000003,16956.0,700.0,-224.0,X-axis down
1.738308,17056.0,752.0,-356.0,X-axis down
1.742528,17000.0,632.0,-308.0,X-axis down
1.7467360000000003,17012.0,728.0,-400.0,X-axis down
1.7509519999999998,17040.0,616.0,-396.0,X-axis down
1.75516,17052.0,656.0,-408.0,X-axis down
1.759372,17036.0,664.0,-368.0,X-axis down
1.7635880000000004,16868.0,660.0,-292.0,X-axis down
1.7678080000000005,17000.0,764.0,-352.0,X-axis down
1.7720320000000003,16956.0,836.0,-440.0,X-axis down
1.7762440000000002,17044.0,768.0,-280.0,X-axis down
1.7804599999999997,16984.0,632.0,-324.0,X-axis down
1.784668,17064.0,696.0,-228.0,X-axis down
1.7888799999999998,17004.0,632.0,-340.0,X-axis down
1.793088,16952.0,704.0,-232.0,X-axis down
1.7973,17064.0,752.0,-300.0,X-axis down
1.80152,16976.0,660.0,-384.0,X-axis down
1.8057360000000005,16932.0,680.0,-496.0,X-axis down
1.8099720000000001,17072.0,756.0,-364.0,X-axis down
1.8142000000000005,17012.0,680.0,-328.0,X-axis down
1.8184040000000001,17020.0,724.0,-296.0,X-axis down
1.8226240000000002,16944.0,716.0,-408.0,X-axis down
1.8268320000000005,16936.0,684.0,-320.0,X-axis down
1.831048,17020.0,732.0,-328.0,X-axis down
1.83526,16972.0,680.0,-224.0,X-axis down
1.83948,16976.0,748.0,-112.0,X-axis down
1.843712,17028.0,664.0,-56.0,X-axis down
1.84788,17044.0,696.0,-200.0,X-axis down
1.8521039999999998,17028.0,640.0,-140.0,X-axis down
1.856312,17000.0,664.0,-128.0,X-axis down
1.8605200000000002,17064.0,736.0,-204.0,X-axis down
1.864732,16984.0,804.0,-120.0,X-axis down
1.8689520000000002,17004.0,632.0,-196.0,X-axis down
1.8731720000000003,16988.0,648.0,-256.0,X-axis down
1.8773879999999998,17036.0,740.0,-284.0,X-axis down
1.881608,16948.0,704.0,-264.0,X-axis down
1.885828,17000.0,704.0,-124.0,X-axis down
1.8900480000000002,17016.0,748.0,-260.0,X-axis down
1.8942680000000003,17004.0,628.0,-224.0,X-axis down
1.898472,16984.0,584.0,-160.0,X-axis down
1.9026839999999998,17064.0,684.0,-192.0,X-axis down
1.9069000000000003,16956.0,736.0,-232.0,X-axis down
1.911124,16960.0,588.0,-300.0,X-axis down
1.9153320000000003,16956.0,572.0,-220.0,X-axis down
1.9195520000000004,16992.0,716.0,-224.0,X-axis down
1.9237720000000005,17060.0,736.0,-392.0,X-axis down
1.9279840000000004,16964.0,744.0,-352.0,X-axis down
1.9321919999999997,17012.0,656.0,-348.0,X-axis down
1.9364040000000005,17044.0,712.0,-392.0,X-axis down
1.94062,16948.0,692.0,-384.0,X-axis down
1.944832,17084.0,680.0,-348.0,X-axis down
1.9490480000000003,17100.0,696.0,-372.0,X-axis down
1.9532600000000002,16956.0,708.0,-304.0,X-axis down
1.9574759999999998,17000.0,656.0,-240.0,X-axis down
1.9616920000000002,16956.0,788.0,-320.0,X-axis down
1.9659000000000004,17004.0,640.0,-280.0,X-axis down
1.9701199999999996,16980.0,676.0,-384.0,X-axis down
1.9743279999999999,16912.0,640.0,-260.0,X-axis down
1.9785440000000003,17008.0,716.0,-260.0,X-axis down
1.9827599999999999,17012.0,636.0,-140.0,X-axis down
1.98698,16928.0,700.0,-128.0,X-axis down
1.9912080000000003,16992.0,672.0,-300.0,X-axis down
1.995432,16832.0,600.0,-256.0,X-axis down
1.999632,17016.0,592.0,-216.0,X-axis down
2.0038479999999996,17080.0,768.0,-224.0,X-axis down
2.0080600000000004,16952.0,768.0,-352.0,X-axis down
2.012276,16968.0,700.0,-280.0,X-axis down
2.0164920000000004,16972.0,692.0,-248.0,X-axis down
2.020708,16936.0,632.0,-236.0,X-axis down
2.0249240000000004,17008.0,688.0,-284.0,X-axis down
2.029148,17012.0,704.0,-264.0,X-axis down
2.03336,16972.0,684.0,-224.0,X-axis down
2.037572,16992.0,676.0,-236.0,X-axis down
2.041784,17056.0,732.0,-340.0,X-axis down
2.0459959999999997,16980.0,744.0,-400.0,X-axis down
2.0502080000000005,16992.0,652.0,-392.0,X-axis down
2.0544200000000004,16916.0,564.0,-320.0,X-axis down
2.0586400000000005,16956.0,712.0,-460.0,X-axis down
2.0628640000000003,17000.0,672.0,-356.0,X-axis down
2.067076,16880.0,784.0,-404.0,X-axis down
2.0712919999999997,16988.0,636.0,-336.0,X-axis down
2.0755,17000.0,680.0,-232.0,X-axis down
2.079708,16912.0,664.0,-336.0,X-axis down
2.0839160000000003,17000.0,712.0,-152.0,X-axis down
2.088132,16936.0,596.0,-256.0,X-axis down
2.0923439999999998,16956.0,724.0,-176.0,X-axis down
2.09656,17012.0,792.0,-76.0,X-axis down
2.100728,16968.0,772.0,-84.0,X-axis down
2.1049040000000003,17004.0,584.0,-152.0,X-axis down
2.1091240000000004,16904.0,620.0,-100.0,X-axis down
2.1133319999999998,16992.0,668.0,-240.0,X-axis down
2.117552,16968.0,648.0,-48.0,X-axis down
2.1217040000000003,16932.0,704.0,-120.0,X-axis down
2.125916,16904.0,744.0,-228.0,X-axis down
2.130128,17036.0,712.0,-292.0,X-axis down
2.1343440000000005,17000.0,680.0,-280.0,X-axis down
2.1385639999999997,17060.0,664.0,-432.0,X-axis down
2.1428000000000003,17012.0,736.0,-396.0,X-axis down
2.1470200000000004,17024.0,700.0,-456.0,X-axis down
2.1512279999999997,16980.0,668.0,-276.0,X-axis down
2.155448,17088.0,648.0,-452.0,X-axis down
2.159656,16916.0,752.0,-512.0,X-axis down
2.1638720000000005,16984.0,680.0,-296.0,X-axis down
2.1680840000000003,17028.0,716.0,-344.0,X-axis down
2.1723,16980.0,660.0,-436.0,X-axis down
2.1765239999999997,17028.0,632.0,-428.0,X-axis down
2.180752,17020.0,680.0,-352.0,X-axis down
2.184952,16972.0,692.0,-476.0,X-axis down
2.189164,17044.0,632.0,-236.0,X-axis down
2.193372,16984.0,768.0,-240.0,X-axis down
2.1975800000000003,17044.0,644.0,-216.0,X-axis down
2.2017879999999996,16908.0,628.0,-344.0,X-axis down
2.206004,16944.0,624.0,-152.0,X-axis down
2.210224,16956.0,704.0,-68.0,X-axis down
2.2143880000000005,16912.0,748.0,-196.0,X-axis down
2.2186000000000003,16972.0,684.0,-208.0,X-axis down
2.222816,17080.0,652.0,-316.0,X-axis down
2.227024,16996.0,656.0,-280.0,X-axis down
2.2312440000000002,16988.0,796.0,-292.0,X-axis down
2.2354520000000004,16928.0,716.0,-212.0,X-axis down
2.2396640000000003,16996.0,696.0,-288.0,X-axis down
2.243876,17056.0,632.0,-232.0,X-axis down
2.2480960000000003,16872.0,692.0,-132.0,X-axis down
2.2523239999999998,16928.0,732.0,-264.0,X-axis down
2.256544,17004.0,696.0,-384.0,X-axis down
2.260752,17020.0,636.0,-204.0,X-axis down
2.264964,16920.0,708.0,-212.0,X-axis down
2.269176,16964.0,640.0,-352.0,X-axis down
2.2733879999999997,17032.0,644.0,-380.0,X-axis down
2.277608,17020.0,632.0,-236.0,X-axis down
2.2818319999999996,16928.0,708.0,-184.0,X-axis down
2.28604,16964.0,736.0,-376.0,X-axis down
2.290268,16980.0,648.0,-336.0,X-axis down
2.29448,16948.0,680.0,-280.0,X-axis down
2.2986880000000003,17100.0,668.0,-452.0,X-axis down
2.3029080000000004,16980.0,724.0,-440.0,X-axis down
2.3071159999999997,17044.0,724.0,-420.0,X-axis down
2.311332,16952.0,684.0,-400.0,X-axis down
2.3155400000000004,16968.0,628.0,-436.0,X-axis down
2.319756,17040.0,704.0,-420.0,X-axis down
2.3239840000000003,16940.0,728.0,-420.0,X-axis down
2.328196,16964.0,672.0,-332.0,X-axis down
2.3324119999999997,16980.0,792.0,-404.0,X-axis down
2.33662,17016.0,600.0,-304.0,X-axis down
2.340828,17020.0,688.0,-420.0,X-axis down
2.34504,17008.0,676.0,-256.0,X-axis down
2.349252,17044.0,692.0,-360.0,X-axis down
2.3534680000000003,17048.0,716.0,-296.0,X-axis down
2.35768,16940.0,640.0,-424.0,X-axis down
2.3619079999999997,17052.0,700.0,-412.0,X-axis down
2.3661399999999997,17020.0,628.0,-248.0,X-axis down
2.3703520000000005,16964.0,624.0,-388.0,X-axis down
2.3745719999999997,17084.0,572.0,-332.0,X-axis down
2.37878,16988.0,656.0,-264.0,X-axis down
2.383,16984.0,752.0,-144.0,X-axis down
2.387212,17004.0,588.0,-280.0,X-axis down
2.391432,16996.0,608.0,-352.0,X-axis down
2.395656,17000.0,732.0,-500.0,X-axis down
2.3998720000000002,16996.0,692.0,-280.0,X-axis down
2.404084,17028.0,620.0,-272.0,X-axis down
2.4082920000000003,16932.0,640.0,-312.0,X-axis down
2.412504,16896.0,688.0,-276.0,X-axis down
2.4167120000000004,17144.0,676.0,-380.0,X-axis down
2.420928,16964.0,760.0,-288.0,X-axis down
2.42514,16956.0,624.0,-380.0,X-axis down
2.42936,16984.0,596.0,-280.0,X-axis down
2.4335880000000003,16992.0,636.0,-460.0,X-axis down
2.4378200000000003,16952.0,644.0,-288.0,X-axis down
2.442032,16984.0,760.0,-220.0,X-axis down
2.4462520000000003,16908.0,644.0,-180.0,X-axis down
2.4504599999999996,16944.0,668.0,-208.0,X-axis down
2.4546720000000004,17080.0,620.0,-312.0,X-axis down
2.4588840000000003,16920.0,656.0,-244.0,X-axis down
2.4631040000000004,16996.0,648.0,-264.0,X-axis down
2.467328,17032.0,644.0,-376.0,X-axis down
2.47154,16948.0,760.0,-368.0,X-axis down
2.4757559999999996,17012.0,564.0,-260.0,X-axis down
-0.27485599999999977,344.0,-15396.0,1280.0,Y-axis up
-0.27057200000000003,336.0,-15420.0,1472.0,Y-axis up
-0.26629999999999976,324.0,-15372.0,1380.0,Y-axis up
-0.2620239999999998,432.0,-15352.0,1228.0,Y-axis up
-0.25774799999999987,424.0,-15496.0,1420.0,Y-axis up
-0.2534719999999999,292.0,-15336.0,1344.0,Y-axis up
-0.24918399999999963,456.0,-15192.0,1280.0,Y-axis up
-0.2449119999999998,460.0,-15396.0,1436.0,Y-axis up
-0.24064399999999964,296.0,-15296.0,1536.0,Y-axis up
-0.23636400000000002,376.0,-15368.0,1572.0,Y-axis up
-0.23208399999999996,308.0,-15388.0,1548.0,Y-axis up
-0.2278039999999999,284.0,-15396.0,1536.0,Y-axis up
-0.22352399999999983,344.0,-15424.0,1512.0,Y-axis up
-0.21924399999999977,352.0,-15252.0,1388.0,Y-axis up
-0.21497199999999994,300.0,-15340.0,1340.0,Y-axis up
-0.21069199999999988,332.0,-15560.0,1480.0,Y-axis up
-0.20641199999999982,324.0,-15272.0,1316.0,Y-axis up
-0.20213199999999976,372.0,-15208.0,1508.0,Y-axis up
-0.1978519999999997,344.0,-15440.0,1516.0,Y-axis up
-0.19357599999999975,392.0,-15352.0,1440.0,Y-axis up
-0.1892879999999999,380.0,-15304.0,1416.0,Y-axis up
-0.18500000000000005,456.0,-15268.0,1460.0,Y-axis up
-0.18072399999999966,384.0,-15376.0,1396.0,Y-axis up
-0.17643999999999993,344.0,-15360.0,1268.0,Y-axis up
-0.17216399999999998,316.0,-15312.0,1304.0,Y-axis up
-0.1678919999999997,284.0,-15484.0,1248.0,Y-axis up
-0.16361199999999965,364.0,-15480.0,1336.0,Y-axis up
-0.15933200000000003,404.0,-15308.0,1380.0,Y-axis up
-0.15504799999999985,428.0,-15448.0,1344.0,Y-axis up
-0.1507719999999999,336.0,-15364.0,1324.0,Y-axis up
-0.14649999999999963,348.0,-15312.0,1248.0,Y-axis up
-0.14222399999999968,312.0,-15440.0,1312.0,Y-axis up
-0.13794799999999974,408.0,-15592.0,1368.0,Y-axis up
