Time,Force_12,Force_13,Position_12,Position_13
43.91075599999999,4.428338986254563,4.545869962559234,0.3034160317406626,0.29589186019846814
43.91482799999999,4.429595114851945,4.5498805737378705,0.303940526204277,0.29623146763676117
43.9189,4.432491501645776,4.554250000627511,0.30434278290809774,0.2965346659365896
43.92297599999999,4.4371244474856075,4.559027226490297,0.3046238012928574,0.29680707250194843
43.927052,4.440624287811087,4.563465849567974,0.30495656319807246,0.2970785705964334
43.931132,4.4436298001759855,4.567015400310418,0.30531701409416706,0.29740064610254446
43.935216,4.448468170419067,4.571021732279621,0.30556040750374364,0.29769786757021544
43.939288,4.453608266587404,4.574522299087574,0.3057706935057571,0.2980128490014239
43.943364,4.458748363091969,4.578239011197635,0.30598088850744276,0.2983136226684079
43.94743999999999,4.4646845144910525,4.5812583053158455,0.3061311985200477,0.29864819914235985
43.951488,4.469632010977655,4.584012471205984,0.30633639168249527,0.2989903866515495
43.955564,4.47304837416642,4.586020235169784,0.3066219521830558,0.2993616971127352
43.959636,4.479093649455432,4.58843579743438,0.3067324812945943,0.2997035837334028
43.963692,4.484500147526904,4.590537248881112,0.30686558732263836,0.3000483848892112
43.967732,4.488327363893128,4.59208395291298,0.30708016370596997,0.3004057200385964
43.971796,4.492697057299799,4.595192655640863,0.3072680587813808,0.30067362751199284
43.97587599999999,4.495885494431118,4.598370554052521,0.3075061047420671,0.3009116301734115
43.979956,4.501352967985109,4.602653669765346,0.3076006413495108,0.30108436349882167
43.98401199999999,4.5060853611184175,4.6063575450875405,0.307717469005358,0.3012674567563661
43.988092,4.511517508296696,4.609963454557803,0.307771097273931,0.3014392963929492
43.99214799999999,4.515225921822948,4.613805721919896,0.30790103453215706,0.30156230204318485
43.99623199999999,4.519585939641849,4.616877096733102,0.30796768041481165,0.3017117943819012
44.00029599999999,4.521968648308244,4.620498941096438,0.3081429171413563,0.3018101273657615
44.00437599999999,4.524604932138891,4.623590528499367,0.3082848040289219,0.30192427825968315
44.00843999999999,4.528085420616377,4.626873769741421,0.3083686675899569,0.3020222075180497
44.012512,4.531373306386083,4.629410608552876,0.30844813394001436,0.30214914593088715
44.01658,4.535312793086165,4.631608843402613,0.30846462267143077,0.30227598274565826
44.020644,4.5406871102171715,4.634288350774005,0.3083994070550646,0.30238144148743473
44.024712,4.547098229995615,4.638122057195921,0.30828338031057606,0.30242887792619433
44.028784,4.554992328948619,4.642461526930128,0.3080858186278425,0.3024577419449698
44.03285199999999,4.56338075518975,4.647041633261337,0.30785996653061026,0.30247567403097725
44.036916,4.570973125191452,4.653183737448126,0.3076901588917624,0.3024059542017984
44.040984,4.579554148424498,4.660023259290591,0.30746601032587795,0.3023031141713107
44.04506799999999,4.588677649034218,4.667776344595099,0.3072142356805019,0.30215386831112817
44.049148,4.5973068230282665,4.675288793638782,0.306985209602547,0.30201354626770194
44.053228,4.605441668725505,4.682992895849239,0.3067880132331039,0.30185890831879164
44.0573,4.614709615902366,4.692116324497856,0.306546110543652,0.3016397935228886
44.06137199999999,4.625810419276273,4.700399662728681,0.3061933361713145,0.30147678964315366
44.06541599999999,4.636465044105691,4.708034564885097,0.3058705452632517,0.3013541926859719
44.06948799999999,4.649989329124502,4.716199721480613,0.3053848083441532,0.3012148255808526
44.07354,4.66311558703228,4.7241732244050905,0.30492583498300757,0.3010914144345494
44.07761599999999,4.675795664041977,4.73322745115071,0.30449261382025294,0.3009021788088031
44.08168799999999,4.688873766817797,4.741608750358938,0.30403758141119386,0.30074962848396514
44.08574399999999,4.698937752750261,4.748521737009385,0.30374464100209453,0.30065662123643494
44.08982399999999,4.709894092409429,4.756515448993756,0.30339668734551595,0.3005001903989832
44.093876,4.721200308082401,4.764676322681921,0.3030169273162202,0.30032472923775455
44.09792399999999,4.7318195981304205,4.771850159527617,0.30266100753095393,0.30018792546246836
44.10198,4.739967252746488,4.7782531041606005,0.3024352957485141,0.30007559959730934
44.10603199999999,4.746041296688043,4.783644518807261,0.3023108719517608,0.29999967487393175
44.11007599999999,4.751078533947433,4.78982703859253,0.302239853814952,0.299864583579175
44.114124,4.75507896553334,4.79615222861861,0.3022193074916493,0.2997081714237992
44.11817599999999,4.760864105245111,4.802693563442534,0.3020861189631626,0.299537204104322
44.122232,4.7656605886994905,4.809618204768097,0.3020078934303344,0.2993358725469119
44.126288,4.772289927678462,4.817648061545869,0.30182003997219176,0.2990725032055359
44.13033599999999,4.779811619039228,4.8254617721811,0.3015767901803226,0.2988213930565342
44.134388,4.784861671269541,4.832288443620641,0.3014654799608366,0.2986115023735068
44.138428,4.791840883572495,4.839188589953392,0.30124648399579895,0.29840932609734633
44.142476,4.796842786722942,4.845558480166171,0.3011356290143684,0.2982235389136417
44.14651599999999,4.8003617103626,4.850774171496516,0.3011034528796739,0.29809331757782265
44.150556,4.802843826983866,4.855700242127282,0.30112257459338443,0.2979678938840684
44.15461199999999,4.805868419973123,4.860459150045733,0.30111573497330185,0.29786092138615006
44.158652,4.808350533232115,4.865817509263667,0.30113479387009634,0.297710175058198
44.1627,4.812026725806838,4.870453957682071,0.3010675704307183,0.29759151903258224
44.166744,4.816993298546844,4.875498204233184,0.30091869625132306,0.297445185080085
44.17079999999999,4.8213692424767185,4.880036685454962,0.3007945442798431,0.2973167200207337
44.17486,4.824804682255113,4.885199110783901,0.30072378939179784,0.29714665623278275
44.178952,4.828336421874376,4.88997822860268,0.3006553133075152,0.2970074222078283
44.18302799999999,4.8298427015801275,4.893770308234293,0.3006900906365956,0.29690674124610256
44.18708,4.828829194084243,4.896118567947718,0.30085452175649086,0.29686812321987116
44.19112799999999,4.828117414194752,4.898177208474349,0.30098715944905696,0.2968347201913941
44.195184,4.826863157601042,4.90018686641119,0.3011449072246303,0.2967961542387113
44.19924,4.8278879364213205,4.9013564349387595,0.3011682941992182,0.29681142711708236
44.20328799999999,4.829009014410014,4.901926550485975,0.3011940544723921,0.29686999051449536
44.207332,4.831070596213957,4.90165657662392,0.30116795345401975,0.2969816713606449
44.21138799999999,4.834711460059377,4.902589785746876,0.3010673347363205,0.29704269617626033
44.215436,4.838448624418118,4.902923542561827,0.30097019060878205,0.2971466269138599
44.21952,4.839858602601867,4.902343735914735,0.3010029563054335,0.2972952963753885
44.223592,4.84052067631587,4.9016212583544805,0.3010915173329927,0.2974646309671028
44.227664,4.839747919935177,4.90063365357468,0.3012572038193737,0.29764170668875917
44.231708,4.839071464067806,4.900991902693048,0.3014226803372041,0.29774742772146745
44.235748,4.8392873625995945,4.901566296945435,0.3015364679837443,0.2978405178620505
44.23979599999999,4.839949439003416,4.901708401265958,0.3016245201249953,0.2979583881132019
44.243844,4.840165337535205,4.902282795518347,0.3017378031414014,0.2980512825645696
44.24788399999999,4.839488882340289,4.903073335240928,0.30190459499295896,0.29813193238605995
44.25194799999999,4.838812428154056,4.902999294931694,0.30207057811373955,0.29826235354827213
44.256004,4.838485850990307,4.903092416830512,0.3022080206701091,0.29837515935061304
44.260048,4.838701748513414,4.904099100846679,0.3023217137135636,0.29844316464056153
44.264096,4.840352475458762,4.90601934714828,0.30236011520905837,0.29846625882939143
44.26814,4.843486184604717,4.908445358274953,0.3023225601558413,0.2984717025336369
44.272192,4.846173715878638,4.909790643395356,0.3023110488308344,0.298539878926587
44.276248,4.850247931865892,4.911160421491525,0.3022206977485106,0.29861059960647607
44.280292,4.853477942533853,4.913203125948474,0.3021845838593881,0.2986463277270561
44.284336,4.856707953201812,4.914165104735324,0.3021484704365567,0.2987445944842917
44.28838399999999,4.859491787342648,4.914694793590311,0.30213983899576363,0.29886754525498954
44.292432,4.861781294195356,4.915632281250353,0.30215652035320295,0.29896308579153397
44.296488,4.866253536621187,4.916329132145307,0.3020405850379309,0.29906862045796784
44.30052799999999,4.869737121444719,4.917193143735531,0.30197586839907536,0.29915658975113074
44.30457199999999,4.872678227546668,4.917359736325381,0.30193376108297687,0.2992771578836298
44.308632,4.876607986879958,4.919088327106985,0.30184002602636006,0.29931519986651495
44.312676,4.882864934069379,4.921514337057051,0.3016168346215362,0.29932083053261305
44.316732,4.889966086241867,4.924348146148346,0.3013421544419361,0.2992991768794895
44.32077999999999,4.8966692116395505,4.926341866334633,0.3010937391637732,0.29932986786777055
44.32482,4.901141452048017,4.928119441891161,0.3009764261976942,0.29937296932260965
44.328872,4.90279218101073,4.928526673263146,0.30101433764759816,0.2994835865547505
44.33294,4.904491059389534,4.929390686029979,0.3010533648433179,0.2995716535012511
44.337,4.9053938822013645,4.930087535916411,0.3011477566282901,0.2996771957827005
44.34105999999999,4.9053080507731694,4.930735403044962,0.30129403618264416,0.2997777788077242
44.345108,4.905668396880781,4.931383270341601,0.3014139072114574,0.2998786165464126
44.349164,4.908404079588159,4.932753047597335,0.30140016887900745,0.29994907640950996
44.353204,4.909993830378532,4.934653080636864,0.3014730098740244,0.3000043057501898
44.357296,4.913066562024605,4.937058877829119,0.3014675768855191,0.30004194611919355
44.36133999999999,4.914161985526852,4.940015145075765,0.30156630987785066,0.3000318704791041
44.365388,4.914076154434883,4.942392173444561,0.3017122993911625,0.3000315369293416
44.36944,4.912507341478535,4.945128017692449,0.3019351916205091,0.2999983628181697
44.373496,4.91025160087987,4.946444533821304,0.30217860730325896,0.3000282336352778
44.37754,4.906018550456243,4.947879228896076,0.3025267908401386,0.3000353410359397
44.381588,4.902087227975235,4.948808159818121,0.30284775374116574,0.30006012011744626
44.38564399999999,4.897468978188139,4.950695359263438,0.30319155721747354,0.3000090114027874
44.3897,4.896166568479834,4.953328959626571,0.3033477364769447,0.2999300836255066
44.393764,4.891801895201902,4.953389031979712,0.3036585116168166,0.2999701435020853
44.397812,4.88635226717062,4.952702703078864,0.3040194348451799,0.3000381438656823
44.401864,4.879962134315406,4.951343447144888,0.30443672977123465,0.3001420653713193
44.40592399999999,4.871642842732458,4.9494784267220115,0.3049645430098685,0.3002638953254868
44.40998799999999,4.866193213692493,4.948359807048862,0.30533318883262284,0.30035775383828284
44.414044,4.859851229580915,4.946808896771501,0.30575745334397225,0.30047747005064784
44.41808399999999,4.854148022350652,4.945139806875876,0.3061537792726448,0.3006198114151185
44.422132,4.846611955897296,4.942581644813102,0.30666282367568326,0.3008107190402754
44.42618399999999,4.838581562492039,4.939782846321413,0.30720059899328434,0.30101155626117376
44.430232,4.831443522813487,4.93741633776159,0.30767901983039064,0.3011863613880166
44.434276,4.825644014733674,4.935914409737845,0.30807309052278553,0.30131036147623963
44.43832,4.8189521485562,4.93462862499916,0.30852224350146323,0.3014214975837806
44.442376,4.813996840752268,4.933318348629406,0.30885776479313287,0.3015294832883205
44.44642399999999,4.809487709811691,4.932872652627643,0.30916489719507706,0.30158725917972634
44.450472,4.804436101830666,4.931945683599965,0.3094958962829062,0.3016652959930556
44.45452,4.79983066970431,4.930802568765915,0.3097987121392284,0.3017558281655751
44.45856799999999,4.794429183692119,4.930573017562,0.3101552153433144,0.30180081779543055
44.46262,4.789425725463414,4.929886684963235,0.3104826978324345,0.3018684405009609
44.46666799999999,4.786351425626215,4.930786842355382,0.3107066758132553,0.30185567034137695
44.47071999999999,4.782144020610893,4.929835381192372,0.31098060055192905,0.3019309640408587
44.474768,4.77650178348351,4.927970356399229,0.31132932778308015,0.30205159123018693
44.478824,4.768930387628394,4.925167276849149,0.3117814337724615,0.3022150449450969
44.482868,4.762697523035788,4.923012632533039,0.3121520946366683,0.3023409782562333
44.486912,4.758201216816727,4.92104964171988,0.3124174821315303,0.30245198760225095
44.49095199999999,4.755730368830039,4.921154413923548,0.3125826509439883,0.3024618609694653
44.495012,4.752668893041902,4.9209695664361615,0.31277214713988327,0.3024768074715521
44.499064,4.751247676795123,4.92092739019811,0.3128509743381082,0.3024716649504347
44.50312,4.750670665867639,4.921509158403395,0.31287455911411177,0.30242640438509866
44.507172,4.750045505524064,4.92249872574991,0.3128972978636851,0.30235334342167425
44.51122,4.748829718051492,4.923414818875565,0.31294374521804236,0.3022730017712607
44.51526,4.747674908078807,4.923054255131521,0.3129543820247902,0.302235317095041
44.519308,4.745881320888578,4.922379580569614,0.31298731198095064,0.3022001897185924
44.52334799999999,4.746463068953207,4.922210670160434,0.3128888138282326,0.3021477992295295
44.52739199999999,4.7480334715940895,4.923171468347316,0.31273888409872824,0.30203869954426327
44.531448,4.749013246433522,4.923410356575103,0.3126113666641386,0.30195905548707114
44.535488,4.749052516112795,4.924705478673833,0.3125366380206478,0.30181490945355305
44.53953599999999,4.749489812903099,4.925976109309581,0.3124322348288537,0.30166826081648856
44.543592,4.750325137140663,4.928086829186512,0.31229850549104676,0.30146959675979995
44.54764,4.751016013466179,4.928827205046987,0.31216077399967945,0.3013376647565432
44.551692,4.748596475461064,4.928482577036451,0.31218193792524873,0.30123267041007035
44.55575199999999,4.746623114655527,4.929434819830033,0.31217618347030696,0.3010525940468567
44.55980399999999,4.746036434864822,4.931059989152482,0.31208592252566403,0.30083738846747193
44.563852,4.746691987168215,4.933500756421219,0.3119077555215685,0.30056654113619097
44.567908,4.750024603677769,4.936589959596277,0.3115581011562385,0.3002585694310087
44.57196,4.752272266442657,4.9395811974236645,0.3112630537086084,0.29994139338024617
44.57601199999999,4.753386823356967,4.942666122565897,0.31101685333109075,0.2995978218549165
44.58006399999999,4.753814452292733,4.945844735359149,0.3107956699349141,0.2992296336312624
44.584124,4.757413470705422,4.95012856478122,0.31037754808554346,0.29880206220591443
44.58818399999999,4.761952992933363,4.954653030464119,0.3099036455633764,0.29836513847564416
44.59223599999999,4.765009533296922,4.9584555863560125,0.30951275300460335,0.2979585881813115
44.59629199999999,4.766185066366207,4.961993015028355,0.3092326626683814,0.2975610086024457
44.60034,4.767854927396072,4.965771080633875,0.30892465262856617,0.2971552033978113
44.604384,4.768632435371689,4.968900711509685,0.3086756304586514,0.29678677293376865
44.60843199999999,4.768421292133326,4.9713329257383405,0.3084802319839244,0.29644972267436165
44.612476,4.769102501949211,4.973981284428667,0.3082299633330591,0.2960999290524471
44.616516,4.768843208286072,4.976821297294292,0.30803403897793874,0.29573576071776425
44.620564,4.767945137069164,4.978050328369848,0.3078611969530983,0.2954472245177856
44.62461999999999,4.765310506470031,4.979736140840253,0.3078012111834113,0.29513657661024223
44.628696,4.761687220622189,4.980292244378421,0.30779436969582863,0.29488316555443456
44.632744,4.760137543095267,4.98272445726238,0.3076825714493929,0.29454604940101775
44.63679199999999,4.7585878652321165,4.98580510538031,0.30757071365994015,0.2941715845878761
44.64084,4.757978690847992,4.989774824993041,0.307403616364796,0.2937503924080027
44.64489199999999,4.755392210001179,4.993646580098537,0.3073444949453062,0.29332025946607526
44.648948,4.752359550946104,4.997518334699773,0.3073131307092528,0.29289012085492694
44.65299999999999,4.748145638641724,4.999730125425411,0.30733124418366886,0.29253194911090113
44.657048,4.74541470988286,5.0022315365144525,0.30726838253163186,0.2921695558016015
44.66109599999999,4.742189454172098,5.004492311174578,0.30723194829846906,0.29181719861670996
44.66514,4.739904704293951,5.006345287701995,0.30714078499219793,0.29149237339715034
44.669184,4.737716254592899,5.008247247155378,0.3070519527999921,0.29117255000902753
44.67323199999999,4.735527803883164,5.00993306097048,0.30696288735198746,0.29086514585711626
44.677292,4.733037625903264,5.012989219810561,0.30690481848728807,0.29049279349257434
44.68134799999999,4.73010127139624,5.0156130887187755,0.3068741584001334,0.29014457394290044
44.68540399999999,4.7243434040985495,5.01643432250206,0.3070042360540181,0.2898853600066478
44.689488,4.718585539826907,5.016390977262049,0.3071325088985381,0.28967476591857966
44.69352799999999,4.715251164260944,5.0173101795866595,0.30712869132934084,0.2894261092826254
44.69758,4.712857296208734,5.017173149216937,0.3070720099939223,0.28923986158476855
44.70162799999999,4.711850109843809,5.016844465176179,0.3069341962956598,0.28906797747206686
44.705676,4.710493046120173,5.01591632849124,0.30682597131823186,0.2889373263977185
44.70971599999999,4.711257740133549,5.016456502010861,0.3066162482983871,0.2887521120773601
44.713756,4.713155539997503,5.017551423617697,0.3063557837060967,0.28855495038711204
44.717812,4.716536321725838,5.017855239077401,0.306014681692556,0.2884133386662386
44.72185199999999,4.717686220146094,5.017726765613763,0.30581154380899545,0.28829591720253994
44.72593199999999,4.718486241543865,5.0178634202101104,0.30563880810564525,0.28817177310069914
44.72997599999999,4.717055376271284,5.017135493934204,0.3056045010776913,0.2880957623082505
44.734048,4.715720810839568,5.0160242601481375,0.30557241713372046,0.28804885617229875
44.73812,4.717798385663739,5.015492265071831,0.3053543080350175,0.2879930383505975
44.74217599999999,4.718139401441913,5.014336325888363,0.30524689547004524,0.2879758567959854
44.74625199999999,4.714670250189395,5.011544913956105,0.30535584678352723,0.2880304941357053
44.750312,4.709862567001912,5.008321211587721,0.3055490480035924,0.2881092786329343
44.754352,4.706586015767354,5.005195475071267,0.3056624978488601,0.28819866938035077
44.75840399999999,4.7038519425819265,5.001470286414894,0.30575192583112554,0.2883297356799808
44.76246,4.701467746082756,4.996831534128389,0.3058106402552185,0.28850427853161315
44.76651199999999,4.697696867223845,4.991952144908708,0.3059529129103542,0.2886895942758384
44.770596,4.694070436276983,4.987794664303424,0.30609997873736644,0.2888462462501624
44.77466799999999,4.68781509255742,4.982797094793131,0.306420943725631,0.28905603946132935
44.778744,4.682054075117302,4.977175580839503,0.3067157452390956,0.2893057920681764
44.78279199999999,4.677426163191534,4.972973395341079,0.3069587099237401,0.28949503673549914
44.786844,4.675125437776984,4.969036338070727,0.3070610478934041,0.2896759919547609
44.79089999999999,4.673415340836339,4.965605045961623,0.3071375525106311,0.289840003222001
44.79496,4.670716589991895,4.961260190726652,0.30726793561585575,0.29004739999973006
44.79900799999999,4.667221784589159,4.956964318249557,0.3074589431212783,0.2902590917977557
44.803088,4.665258112484261,4.952550267162721,0.3075670684131015,0.2904919681492972
44.80714,4.6658142248911805,4.948283163845258,0.3075405237185501,0.29073923694814596
44.811188,4.665972310523295,4.9440405521588655,0.30754325445017355,0.29098902493584783
44.81523599999999,4.666769171355585,4.9396797600137745,0.30752198922298446,0.2912633201153172
44.819276,4.666179351173045,4.934862186473835,0.30758462992798863,0.2915595478516188
44.82332,4.665733982601057,4.929685797727154,0.307650606353646,0.2918889422834662
44.827376,4.664890584900671,4.924533899434932,0.3077451240985774,0.2922209032121691
44.831416,4.666470671871236,4.919912256422245,0.30770506195772385,0.2925375486986357
44.835464,4.666808527420157,4.9153395963355235,0.3077502198302815,0.29285927810283
44.83953199999999,4.668183187970107,4.910191975403778,0.3077432592331312,0.29322364192921674
44.84358399999999,4.669654148024695,4.905309482195844,0.30773854710422544,0.29358145938367425
44.847632,4.671571284942636,4.901075424221881,0.3077052281528357,0.29390513219083303
44.851688,4.673536568586849,4.896865856030029,0.3076736105985344,0.294232356004971
44.855732,4.671787982687646,4.891502086938695,0.30786259104900826,0.29461424837338845
44.85977199999999,4.671076199099653,4.887292516729799,0.3079980655918533,0.29494247084820757
44.863828,4.669568361625825,4.883348074748975,0.30819148404275176,0.2952638890334581
44.86787999999999,4.669001028303474,4.879860414331085,0.30833029452955196,0.29556305509510145
44.871932,4.666058358381357,4.8756508439541015,0.30860401200560755,0.2958903200703913
44.87597999999999,4.664550519898843,4.871706401469016,0.30879507839724757,0.29620986995996507
44.88003199999999,4.662644654641525,4.868867176285098,0.30901402474457584,0.2964707293588964
44.88408799999999,4.663162273046475,4.866990496144492,0.3091010487587706,0.2966918225693423
44.888144,4.665211023404354,4.8649956367217975,0.30911100353546644,0.29693442644529533
44.892192,4.668742755962842,4.864154977526237,0.30904259335764284,0.2971232420777367
44.896236,4.671876461746524,4.863771100229785,0.3090020633926917,0.29729015201060544
44.900316,4.671742478548644,4.862449168848741,0.30914875059798397,0.29749880800178613
44.904388,4.672995178046733,4.861367874568961,0.3092150261778498,0.29769843283254926
44.90843999999999,4.67627333611342,4.861705908072039,0.3091751874243816,0.29783708367318007
44.91248,4.681432504164203,4.862525215273382,0.30902588592075786,0.2979560572090806
44.91651999999999,4.68372200866332,4.863678846890835,0.3090391289018044,0.2980401388644846
44.920576,4.687892520456713,4.865529895995876,0.3089434517645427,0.29809211884144515
44.924624,4.692111181329971,4.867837726327679,0.3088502354484958,0.29812171204572685
44.92867199999999,4.6972221966023895,4.87057784692752,0.30869982142074637,0.29812623190521453
44.93271599999999,4.703623592712544,4.873077330594185,0.30846570007530977,0.29814076410129137
44.936768,4.713196379644529,4.877546612098097,0.30803568906023554,0.2980460283092591
44.940816,4.724155848936255,4.883121111071264,0.30752952191021643,0.29789201650318886
44.94486799999999,4.734572840178852,4.88843048164827,0.30705106281041133,0.2977464457216038
44.948916,4.744447354044776,4.893042433897252,0.30660399621141626,0.2976331202375113
44.95296799999999,4.753285063582124,4.897148621657334,0.3062081028369209,0.29753681755249317
44.957024,4.762617100407601,4.901711591148438,0.30578797862486495,0.29741834864668
44.96107599999999,4.772745192800051,4.905144852715827,0.30530717900837623,0.29735579576115734
44.965124,4.781390302319438,4.907856203987948,0.304910382701054,0.2973225743595719
44.969176,4.787117598198612,4.909796662543097,0.30466991615509426,0.29731379473392217
44.97322799999999,4.793737248813173,4.911520976132313,0.30437549945954107,0.2973173719522882
44.97727999999999,4.800308750011639,4.913869233996779,0.30407997834400385,0.29728054364007783
44.98134,4.805891593944035,4.915736217322545,0.30383171362231554,0.2972632837693247
44.985396,4.811474436195295,4.918467780343952,0.3035834981316259,0.2971955088091399
44.98944399999999,4.815670596759267,4.920958706768358,0.3034154626069708,0.2971376084576941
44.99349599999999,4.815960290787908,4.922629758390261,0.30345909686541755,0.2970999194251118
44.997544,4.816599862511488,4.923819537154333,0.3034729207647224,0.29708222779669347
45.001592,4.8170949836332,4.924935841361372,0.3034834922276823,0.29705688696651145
45.00563199999999,4.816553299417656,4.925762525709269,0.3035461484063522,0.29703651925618846
45.00968,4.816505945516284,4.926613703032932,0.3035822529921854,0.2970185856634043
45.01372799999999,4.815518088808344,4.928304970270125,0.30367293620592756,0.2969474661616126
45.017776,4.818738428931946,4.931174929869784,0.30351673219262365,0.2968228275237405
